month,ipca_12m,ipca_mom,ipca_yoy,month_key,usdbrl_avg,mom,yoy
2013-12-01,5.91,0.024263431542461023,0.011986301369863117,2013-12,2.344861904761905,0.021855443503494998,0.12883533186435114
2014-01-01,5.59,-0.05414551607445017,-0.09105691056910581,2014-01,2.3816045454545454,0.015669426254068197,0.17292844270827512
2014-02-01,5.68,0.01610017889087656,-0.09984152139461167,2014-02,2.38309,0.0006237200664946929,0.20804828180532953
2014-03-01,6.15,0.08274647887323949,-0.06676783004552345,2014-03,2.325494736842105,-0.024168312215608778,0.17314731940760075
2014-04-01,6.28,0.021138211382113692,-0.03235747303543912,2014-04,2.2321750000000002,-0.04012898217470395,0.11517761644476465
2014-05-01,6.37,0.014331210191082855,-0.020000000000000018,2014-05,2.2202809523809526,-0.005328456603558296,0.09144046292568309
2014-06-01,6.52,0.023547880690737655,-0.0268656716417911,2014-06,2.2348600000000003,0.006566307567253515,0.028763450140975033
2014-07-01,6.5,-0.0030674846625766694,0.036682615629984205,2014-07,2.224021739130435,-0.004849637502825743,-0.012231128550435288
2014-08-01,6.51,0.0015384615384614886,0.06896551724137923,2014-08,2.2674238095238093,0.019515128665218873,-0.03167568713787228
2014-09-01,6.75,0.03686635944700467,0.15187713310580198,2014-09,2.332254545454546,0.02859224449281572,0.02747017289508147
2014-10-01,6.59,-0.02370370370370367,0.12842465753424648,2014-10,2.4476434782608694,0.0494752740566895,0.11863814025947161
2014-11-01,6.56,-0.004552352048558417,0.13691507798960134,2014-11,2.54773,0.04089097232830885,0.11026229893973549
2014-12-01,6.41,-0.02286585365853655,0.08460236886632821,2014-12,2.6387363636363634,0.035720568363352134,0.12532697907610824
2015-01-01,7.14,0.1138845553822152,0.27728085867620744,2015-01,2.6336190476190473,-0.001939305528144586,0.10581710664160804
2015-02-01,7.7,0.07843137254901977,0.3556338028169015,2015-02,2.815838888888889,0.06918990103545153,0.1815915004841986
2015-03-01,8.13,0.05584415584415603,0.3219512195121952,2015-03,3.1388636363636366,0.11471705598973769,0.3497616600182214
2015-04-01,8.17,0.004920049200491938,0.30095541401273884,2015-04,3.042595,-0.03066990080370724,0.3630629318937806
2015-05-01,8.47,0.0367197062423501,0.32967032967032983,2015-05,3.0610749999999998,0.006073762692701434,0.3786881325615161
2015-06-01,8.89,0.04958677685950419,0.36349693251533766,2015-06,3.11112380952381,0.01635007620649942,0.392088904684772
2015-07-01,9.56,0.07536557930258714,0.47076923076923083,2015-07,3.222508695652174,0.03580213869579585,0.4489555740188651
2015-08-01,9.53,-0.003138075313807609,0.46390168970814116,2015-08,3.513695238095238,0.09036020378655119,0.5496420313382715
2015-09-01,9.49,-0.0041972717733472775,0.405925925925926,2015-09,3.9058095238095243,0.11159598631748446,0.674692640827633
2015-10-01,9.93,0.04636459430979967,0.5068285280728375,2015-10,3.879504761904762,-0.006734778474068115,0.5849958526890022
2015-11-01,10.48,0.05538771399798592,0.5975609756097562,2015-11,3.7758000000000003,-0.026731443385017095,0.48202517535217626
2015-12-01,10.67,0.018129770992366456,0.6645865834633384,2015-12,3.870495454545454,0.02507957374475711,0.46679884655534165
2016-01-01,10.71,0.0037488284910967007,0.5000000000000002,2016-01,4.051715,0.046820761730058,0.5384590279535675
2016-02-01,10.36,-0.03267973856209161,0.34545454545454546,2016-02,3.973115789473684,-0.019398997838277254,0.410988322219475
2016-03-01,9.39,-0.0936293436293435,0.15498154981549805,2016-03,3.7033090909090913,-0.06790808847791818,0.17982477735138658
2016-04-01,9.28,-0.011714589989350488,0.13586291309669507,2016-04,3.56524,-0.03728262683987793,0.17177606615405616
2016-05-01,9.32,0.004310344827586299,0.10035419126328216,2016-05,3.538685714285714,-0.007448106078212446,0.156027119324327
2016-06-01,8.84,-0.05150214592274682,-0.0056242969628796935,2016-06,3.423877272727273,-0.032443808472438884,0.10052748857054739
2016-07-01,8.74,-0.011312217194570096,-0.08577405857740583,2016-07,3.2749666666666664,-0.043491805984620546,0.016278612711043694
2016-08-01,8.97,0.026315789473684292,-0.05876180482686244,2016-08,3.2090565217391305,-0.020125439931460654,-0.08670038114098111
2016-09-01,8.48,-0.05462653288740249,-0.1064278187565858,2016-09,3.2557714285714288,0.014557209109854252,-0.16642851917778168
2016-10-01,7.87,-0.07193396226415094,-0.20745216515609266,2016-10,3.185245,-0.021661971707385597,-0.17895577000500795
2016-11-01,6.99,-0.1118170266836086,-0.3330152671755725,2016-11,3.34143,0.04903390477027658,-0.1150405212140474
2016-12-01,6.29,-0.10014306151645214,-0.4104967197750703,2016-12,3.351668181818182,0.0030640120601603815,-0.13404673350487184
2017-01-01,5.35,-0.14944356120826718,-0.5004668534080299,2017-01,3.1959863636363637,-0.04644905454136139,-0.21120158657843313
2017-02-01,4.76,-0.11028037383177569,-0.5405405405405406,2017-02,3.103588888888889,-0.02891047214680409,-0.21885264529377857
2017-03-01,4.57,-0.03991596638655448,-0.5133120340788073,2017-03,3.1273304347826087,0.0076497070790260135,-0.15553080825481158
2017-04-01,4.08,-0.10722100656455147,-0.5603448275862069,2017-04,3.135572222222222,0.0026354066548091026,-0.1205158075691336
2017-05-01,3.6,-0.11764705882352944,-0.6137339055793991,2017-05,3.208704545454545,0.023323437653269163,-0.09324963997199054
2017-06-01,3.0,-0.16666666666666674,-0.6606334841628959,2017-06,3.294766666666667,0.02682145395219937,-0.03770888842571263
2017-07-01,2.71,-0.09666666666666668,-0.6899313501144164,2017-07,3.205538095238095,-0.02708190911705588,-0.021199779568821464
2017-08-01,2.46,-0.09225092250922506,-0.725752508361204,2017-08,3.1503130434782607,-0.017228012932328673,-0.01830552932393792
2017-09-01,2.54,0.03252032520325199,-0.7004716981132075,2017-09,3.13419,-0.005117917888077361,-0.037343355096883024
2017-10-01,2.7,0.06299212598425208,-0.6569250317662008,2017-10,3.190638095238095,0.018010425417123832,0.0016931492673546433
2017-11-01,2.8,0.03703703703703698,-0.5994277539341917,2017-11,3.258735,0.021342722906598777,-0.024748386169992975
2017-12-01,2.95,0.0535714285714286,-0.5310015898251192,2017-12,3.29131,0.009996210185854393,-0.018008400158943894
2018-01-01,2.86,-0.03050847457627126,-0.4654205607476636,2018-01,3.2099863636363635,-0.024708592130074813,0.00438049428473497
2018-02-01,2.84,-0.006993006993006978,-0.40336134453781514,2018-02,3.2409055555555555,0.009632187933710012,0.04424447682432153
2018-03-01,2.68,-0.05633802816901401,-0.4135667396061269,2018-03,3.2786142857142857,0.011635244999376848,0.04837475734865637
2018-04-01,2.76,0.02985074626865658,-0.32352941176470595,2018-04,3.4069,0.039128028827509764,0.08653214104106466
2018-05-01,2.86,0.03623188405797095,-0.2055555555555556,2018-05,3.635461904761905,0.06708794057997158,0.13299989240577004
2018-06-01,4.39,0.534965034965035,0.46333333333333315,2018-06,3.7725714285714287,0.03771447133854733,0.1450193018943462
2018-07-01,4.48,0.0205011389521641,0.6531365313653139,2018-07,3.8281363636363634,0.01472866349040225,0.19422582103240438
2018-08-01,4.19,-0.0647321428571429,0.7032520325203253,2018-08,3.9291565217391304,0.026388860925217195,0.24722732868507213
2018-09-01,4.53,0.0811455847255369,0.783464566929134,2018-09,4.115947368421053,0.047539680755513514,0.3132411782377753
2018-10-01,4.56,0.0066225165562912025,0.6888888888888887,2018-10,3.7578045454545457,-0.08701346030668433,0.17775956823900674
2018-11-01,4.05,-0.11184210526315785,0.4464285714285714,2018-11,3.786015,0.007507163878328393,0.1618051176300006
2018-12-01,3.75,-0.07407407407407407,0.27118644067796605,2018-12,3.884405,0.025987747011039453,0.18020028499290563
2019-01-01,3.78,0.008000000000000007,0.32167832167832167,2019-01,3.7410545454545456,-0.03690409587709176,0.1654425040038403
2019-02-01,3.89,0.029100529100529293,0.369718309859155,2019-02,3.723025,-0.00481937518832809,0.1487607201690886
2019-03-01,4.58,0.17737789203084842,0.708955223880597,2019-03,3.845884210526316,0.03299983495311376,0.17302124476299707
2019-04-01,4.94,0.0786026200873362,0.7898550724637683,2019-04,3.895557142857143,0.012915867876331477,0.14343160728437687
2019-05-01,4.66,-0.05668016194331993,0.6293706293706296,2019-05,4.000918181818182,0.027046462186860243,0.10052540409723032
2019-06-01,3.37,-0.276824034334764,-0.23234624145785865,2019-06,3.8582263157894734,-0.03566477981908234,0.022704642931169028
2019-07-01,3.22,-0.04451038575667654,-0.28125,2019-07,3.7787130434782608,-0.02060876314741078,-0.012910543267887986
2019-08-01,3.43,0.0652173913043479,-0.18138424821002386,2019-08,4.019381818181818,0.06369067244175408,0.022963019147619113
2019-09-01,2.89,-0.1574344023323615,-0.36203090507726265,2019-09,4.1209,0.025257163019188678,0.001203278646599193
2019-10-01,2.54,-0.12110726643598624,-0.4429824561403508,2019-10,4.086386956521739,-0.008375122783435773,0.08743999510688982
2019-11-01,3.27,0.28740157480314954,-0.19259259259259254,2019-11,4.154725,0.016723341231597244,0.09738735847586444
2019-12-01,4.31,0.31804281345565744,0.14933333333333332,2019-12,4.10892380952381,-0.011023880154809373,0.05780005162278634
2020-01-01,4.19,-0.027842227378190088,0.1084656084656086,2020-01,4.148863636363637,0.009720264646244647,0.10900912722713096
2020-02-01,4.01,-0.042959427207637346,0.03084832904884305,2020-02,4.340411111111111,0.046168660032258835,0.1658291607257838
2020-03-01,3.3,-0.17705735660847877,-0.2794759825327512,2020-03,4.883218181818182,0.12505890728127755,0.26972574172998964
2020-04-01,2.4,-0.2727272727272727,-0.51417004048583,2020-04,5.324985,0.09046632809212984,0.366937976962767
2020-05-01,1.88,-0.21666666666666667,-0.5965665236051503,2020-05,5.64285,0.059693125896129295,0.4103887516729112
2020-06-01,2.13,0.13297872340425543,-0.3679525222551929,2020-06,5.195995238095238,-0.07918955171673225,0.34673158410408833
2020-07-01,2.31,0.08450704225352124,-0.28260869565217395,2020-07,5.279595652173913,0.016089393898159443,0.3971941217621826
2020-08-01,2.44,0.05627705627705626,-0.28862973760932953,2020-08,5.460633333333333,0.03429006558198755,0.3585754178993301
2020-09-01,3.14,0.28688524590163933,0.08650519031141868,2020-09,5.398880952380952,-0.01130864813343646,0.31012180649395815
2020-10-01,3.92,0.24840764331210186,0.5433070866141732,2020-10,5.625190476190476,0.04191785775711909,0.37656823400262107
2020-11-01,4.31,0.09948979591836737,0.31804281345565744,2020-11,5.417235,-0.03696861058673151,0.30387330088032294
2020-12-01,4.52,0.04872389791183296,0.04872389791183296,2020-12,5.1449454545454545,-0.050263565352905215,0.25213941485610336
2021-01-01,4.56,0.008849557522123908,0.08830548926014292,2021-01,5.3556,0.040943980323141504,0.29085949055053395
2021-02-01,5.2,0.14035087719298267,0.29675810473815467,2021-02,5.415894444444444,0.011258205326096782,0.24778374808325876
2021-03-01,6.1,0.1730769230769229,0.8484848484848484,2021-03,5.645547826086957,0.04240359261028215,0.15611214078190838
2021-04-01,6.76,0.1081967213114754,1.8166666666666669,2021-04,5.561535,-0.014881253099787717,0.044422660345522225
2021-05-01,8.06,0.1923076923076925,3.287234042553192,2021-05,5.290447619047619,-0.048743266194024026,-0.062451133904388945
2021-06-01,8.35,0.03598014888337464,2.92018779342723,2021-06,5.031304761904762,-0.04898316282536175,-0.031695655720202054
2021-07-01,8.99,0.07664670658682637,2.891774891774892,2021-07,5.156027272727273,0.024789297552965772,-0.023404894538800458
2021-08-01,9.68,0.07675194660734141,2.9672131147540983,2021-08,5.251122727272727,0.018443551501067468,-0.038367455434462294
2021-09-01,10.25,0.058884297520661155,2.2643312101910826,2021-09,5.2790904761904764,0.00532605127899477,-0.022188019563136874
2021-10-01,10.67,0.0409756097560976,1.7219387755102042,2021-10,5.539375,0.04930480448922925,-0.015255568065420055
2021-11-01,10.74,0.006560449859418949,1.4918793503480283,2021-11,5.55626,0.0030481778178945707,0.025663461156844702
2021-12-01,10.06,-0.06331471135940403,1.2256637168141595,2021-12,5.650604347826087,0.016979829566306615,0.09828265386835011
2022-01-01,10.38,0.031809145129224614,1.2763157894736845,2022-01,5.533504761904761,-0.02072337376910416,0.033218455804160385
2022-02-01,10.54,0.015414258188824581,1.0269230769230768,2022-02,5.195978947368421,-0.0609967514368156,-0.04060557297264333
2022-03-01,11.3,0.07210626185958269,0.8524590163934429,2022-03,4.967781818181819,-0.04391802420642532,-0.12005318682685062
2022-04-01,12.13,0.07345132743362837,0.7943786982248522,2022-04,4.757415789473685,-0.0423460684078768,-0.144585840154978
2022-05-01,11.73,-0.03297609233305854,0.45533498759305213,2022-05,4.9544500000000005,0.04141622663343325,-0.06351024397971539
2022-06-01,11.89,0.01364023870417741,0.42395209580838333,2022-06,5.048609523809524,0.0190050406825224,0.0034394183464669936
2022-07-01,10.07,-0.15306980656013458,0.12013348164627358,2022-07,5.36747619047619,0.0631593045892882,0.041010046410610235
2022-08-01,8.73,-0.1330685203574975,-0.09814049586776852,2022-08,5.142695652173913,-0.04187825531506184,-0.02064836049930374
2022-09-01,7.17,-0.1786941580756014,-0.3004878048780488,2022-09,5.236357142857143,0.018212528412727913,-0.008094828744850568
2022-10-01,6.47,-0.09762900976290101,-0.3936269915651359,2022-10,5.249695,0.0025471633769387214,-0.05229470833803451
2022-11-01,5.9,-0.08809891808346204,-0.45065176908752325,2022-11,5.274055,0.004640269577565803,-0.0507904597697012
2022-12-01,5.79,-0.01864406779661021,-0.4244532803180915,2022-12,5.241831818181819,-0.006109754604034512,-0.0723413823517004
2023-01-01,5.77,-0.003454231433506094,-0.44412331406551064,2023-01,5.200081818181818,-0.007964772897746664,-0.06025529173090849
2023-02-01,5.6,-0.029462738301559765,-0.46869070208728647,2023-02,5.171088888888889,-0.005575475599548629,-0.004790253912044462
2023-03-01,4.65,-0.16964285714285698,-0.5884955752212389,2023-03,5.210860869565217,0.007691219689103912,0.048931104521084734
2023-04-01,4.18,-0.10107526881720441,-0.6553998351195384,2023-04,5.019133333333333,-0.036793831390067866,0.05501254366682162
2023-05-01,3.94,-0.0574162679425837,-0.6641091219096334,2023-05,4.982240909090909,-0.007350357480525815,0.005609282380669711
2023-06-01,3.16,-0.19796954314720805,-0.7342304457527333,2023-06,4.850966666666666,-0.026348433329410392,-0.03914797850987728
2023-07-01,3.99,0.26265822784810133,-0.6037735849056604,2023-07,4.800233333333334,-0.010458396608235998,-0.10568148549020984
2023-08-01,4.61,0.15538847117794496,-0.47193585337915234,2023-08,4.90294347826087,0.021396906732492615,-0.046619942172097195
2023-09-01,5.19,0.12581344902386116,-0.2761506276150627,2023-09,4.93639,0.006821722886961368,-0.057285462903599815
2023-10-01,4.82,-0.07129094412331405,-0.25502318392581136,2023-10,5.064242857142856,0.025900072146417985,-0.03532626997514021
2023-11-01,4.68,-0.02904564315352709,-0.20677966101694922,2023-11,4.897735,-0.03287912168509166,-0.07135306704234212
2023-12-01,4.62,-0.012820512820512775,-0.20207253886010357,2023-12,4.89664,-0.00022357273311035541,-0.06585327995157852
2024-01-01,4.51,-0.023809523809523836,-0.21837088388214898,2024-01,4.913795454545454,0.003503515583227257,-0.05505420369259939
2024-02-01,4.5,-0.0022172949002217113,-0.1964285714285714,2024-02,4.96378947368421,0.010174216570718153,-0.04008815544635147
2024-03-01,3.93,-0.1266666666666666,-0.15483870967741942,2024-03,4.979535,0.003172077784375338,-0.04439302360120745
2024-04-01,3.69,-0.06106870229007644,-0.11722488038277512,2024-04,5.128486363636363,0.029912705430600095,0.02178723358010637
2024-05-01,3.93,0.0650406504065042,-0.0025380710659898,2024-05,5.132447619047619,0.000772402445942566,0.030148423710831374
2024-06-01,4.23,0.07633587786259555,0.3386075949367089,2024-06,5.388375,0.04986458702521945,0.11078376131217826
2024-07-01,4.5,0.06382978723404253,0.1278195488721805,2024-07,5.541447826086957,0.028407975704541233,0.15441217984270694
2024-08-01,4.24,-0.057777777777777706,-0.08026030368763559,2024-08,5.552013636363636,0.0019066876759066265,0.132383773335482
2024-09-01,4.42,0.04245283018867907,-0.1483622350674375,2024-09,5.540966666666667,-0.001989723084362738,0.12247344044264463
2024-10-01,4.76,0.07692307692307687,-0.012448132780083054,2024-10,5.623508695652174,0.014896683909337183,0.11043424541153302
2024-11-01,4.87,0.02310924369747913,0.040598290598290676,2024-11,5.806457894736842,0.032532927214305785,0.18553941663582085
2024-12-01,4.83,-0.008213552361396315,0.045454545454545414,2024-12,6.096395238095239,0.0499335995566601,0.2450160187588304
2025-01-01,4.56,-0.05590062111801253,0.011086474501108556,2025-01,6.021172727272727,-0.01233885072812535,0.22536088100755314
2025-02-01,5.06,0.10964912280701755,0.12444444444444436,2025-02,5.765045,-0.04253784750478995,0.16142012681313078
2025-03-01,5.48,0.08300395256917015,0.3944020356234097,2025-03,5.746215789473684,-0.003266099488610341,0.15396634213308746
2025-04-01,5.53,0.009124087591240837,0.49864498644986455,2025-04,5.783085,0.00641625930475076,0.1276397342118487
2025-05-01,5.32,-0.03797468354430378,0.35368956743002555,2025-05,5.666780952380952,-0.020111073522012468,0.10410887221728404
2025-06-01,5.35,0.005639097744360777,0.26477541371158364,2025-06,5.546455,-0.021233563356705343,0.029337230612197507
2025-07-01,5.23,-0.0224299065420559,0.16222222222222227,2025-07,5.52788695652174,-0.003347731745459104,-0.002447170846105906
2025-08-01,5.13,-0.019120458891013437,0.20990566037735836,2025-08,5.446323809523809,-0.014754850748476822,-0.019036305341110338
2025-09-01,5.17,0.007797270955165692,0.1696832579185521,2025-09,5.366809090909091,-0.014599704570571692,-0.03143090118286984
2025-10-01,4.68,-0.09477756286266925,-0.01680672268907568,2025-10,5.384926086956522,0.003375748184916816,-0.042425933986749764
2025-11-01,4.46,-0.04700854700854695,-0.0841889117043122,2025-11,5.340252631578947,-0.00829602016001374,-0.08029081956841166
2025-12-01,4.26,-0.04484304932735428,-0.11801242236024856,2025-12,5.452481818181818,0.021015707372946668,-0.10562199377916404
2026-01-01,4.44,0.04225352112676073,-0.02631578947368407,2026-01,5.337419047619048,-0.021102825172031214,-0.11355822372552726
2026-02-01,3.81,-0.141891891891892,-0.24703557312252955,2026-02,5.200011111111111,-0.025744266148492234,-0.09801031715951714
